metric_id,metric_name,median,mean,iqr,entropy_norm,heterogeneity_level,corpus_value
251.0,exact_word_analogichno_count,0.0,0.06666666666666667,0.0,0.0,средняя,3.0
252.0,exact_word_domen_count,0.0,0.0,0.0,0.0,низкая,0.0
253.0,exact_word_token_count,0.0,0.0,0.0,0.0,низкая,0.0
254.0,exact_word_effekt_count,0.0,0.28888888888888886,0.0,0.0,средняя,13.0
255.0,word_family_fundamentaln_count,0.0,0.1111111111111111,0.0,0.0,средняя,5.0
256.0,word_family_analogichn_count,0.0,0.24444444444444444,0.0,0.0,средняя,11.0
257.0,word_family_domen_count,0.0,0.022222222222222223,0.0,0.0,средняя,1.0
258.0,word_family_token_count,0.0,0.0,0.0,0.0,низкая,0.0
259.0,word_family_effekt_count,0.0,0.9111111111111111,1.0,0.5976131749956448,высокая,41.0
9999.0,pos_schema_compact_repeat_excess,0.007194244604316547,0.02508390825669258,0.02702702702702703,0.6491684751705384,высокая,0.036027627403397426
